,,,,,,,,,,ROUNDS  ,TIME ROUND
,,,,,,,,,,3.53,22:54
,,,,,,,,,,1.00,22:54
,,,,,,,,,,19.36,22:54
,,,,,,,,,,3.89,22:53
,,,,,,,,,,3.32,22:52
,,,,,,,,,,34.72,22:52
,,,,,,,,,,1.29,22:50
,,,,,,,,,,5.90,22:50
,,,,,,,,,,2.50,22:49
,,,,,,,,,,4.27,22:49
,,,,,,,,,,1.07,22:48
,,,,,,,,,,3.20,22:48
,,,,,,,,,,1.33,22:48
,,,,,,,,,,5.64,22:47
,,,,,,,,,,2.72,22:47
,,,,,,,,,,1.44,22:46
,,,,,,,,,,1.26,22:46
,,,,,,,,,,1.96,22:46
,,,,,,,,,,1.00,22:45
,,,,,,,,,,1.07,22:45
,,,,,,,,,,1.86,22:45
,,,,,,,,,,1.03,22:44
,,,,,,,,,,1.02,22:44
,,,,,,,,,,2.66,22:44
,,,,,,,,,,2.28,22:44
,,,,,,,,,,1.48,22:43
,,,,,,,,,,543.54,22:43
,,,,,,,,,,1.12,22:41
,,,,,,,,,,168.82,22:41
,,,,,,,,,,11.87,22:39
,,,,,,,,,,1.01,22:38
,,,,,,,,,,37.93,22:38
,,,,,,,,,,2.03,22:37
,,,,,,,,,,3.42,22:36
,,,,,,,,,,1.91,22:36
,,,,,,,,,,4.69,22:35
,,,,,,,,,,1.01,22:35
,,,,,,,,,,2.38,22:35
,,,,,,,,,,1.70,22:34
,,,,,,,,,,1.91,22:34
,,,,,,,,,,18.17,22:33
,,,,,,,,,,3.96,22:32
,,,,,,,,,,2.14,22:32
,,,,,,,,,,1.13,22:31
,,,,,,,,,,3.13,22:31
,,,,,,,,,,3.66,22:31
,,,,,,,,,,2.35,22:30
,,,,,,,,,,2.10,22:30
,,,,,,,,,,3.66,22:29
,,,,,,,,,,28.39,22:29
,,,,,,,,,,1.31,22:28
,,,,,,,,,,4.57,22:27
,,,,,,,,,,1.22,22:27
,,,,,,,,,,5.38,22:26
,,,,,,,,,,1.87,22:26
,,,,,,,,,,1.94,22:25
,,,,,,,,,,5.27,22:25
,,,,,,,,,,1.20,22:24
,,,,,,,,,,4.14,22:24
,,,,,,,,,,4.68,22:24
,,,,,,,,,,1.40,22:23
,,,,,,,,,,1.31,22:23
,,,,,,,,,,3.87,22:22
,,,,,,,,,,1.30,22:22
,,,,,,,,,,2975.81,22:22
,,,,,,,,,,1.10,22:19
,,,,,,,,,,1.52,22:19
,,,,,,,,,,40.41,22:19
,,,,,,,,,,1.14,22:17
,,,,,,,,,,4.20,22:17
,,,,,,,,,,1.76,22:16
,,,,,,,,,,1.05,22:16
,,,,,,,,,,1.53,22:16
,,,,,,,,,,2.46,22:16
,,,,,,,,,,1.04,22:15
,,,,,,,,,,1.57,22:15
,,,,,,,,,,4.54,22:15
,,,,,,,,,,1.10,22:14
,,,,,,,,,,19.88,22:14
,,,,,,,,,,29.32,22:13
,,,,,,,,,,1.33,22:12
,,,,,,,,,,1.81,22:11
,,,,,,,,,,4.75,22:11
,,,,,,,,,,2.94,22:10
,,,,,,,,,,12.40,22:10
,,,,,,,,,,5.29,22:09
,,,,,,,,,,1.07,22:08
,,,,,,,,,,2.41,22:08
,,,,,,,,,,2.08,22:08
,,,,,,,,,,1.75,22:07
,,,,,,,,,,17.25,22:07
,,,,,,,,,,1.10,22:06
,,,,,,,,,,5.38,22:06
,,,,,,,,,,1.65,22:05
,,,,,,,,,,1.47,22:05
,,,,,,,,,,1.79,22:04
,,,,,,,,,,6.70,22:04
,,,,,,,,,,1.62,22:03
,,,,,,,,,,3.41,22:03
,,,,,,,,,,1.03,22:02
,,,,,,,,,,1.43,22:02
,,,,,,,,,,1.25,22:02
,,,,,,,,,,2.02,22:02
,,,,,,,,,,1.32,22:01
,,,,,,,,,,2.77,22:01
,,,,,,,,,,1.26,22:00
,,,,,,,,,,1.47,22:00
,,,,,,,,,,1.59,22:00
,,,,,,,,,,2.77,22:00
,,,,,,,,,,1.58,21:59
,,,,,,,,,,1.56,21:59
,,,,,,,,,,1.11,21:58
,,,,,,,,,,3.27,21:58
,,,,,,,,,,1.06,21:58
,,,,,,,,,,23.77,21:57
,,,,,,,,,,1.12,21:56
,,,,,,,,,,2.89,21:56
,,,,,,,,,,1.39,21:56
,,,,,,,,,,1.55,21:55
,,,,,,,,,,3.39,21:55
,,,,,,,,,,1.96,21:55
,,,,,,,,,,1.58,21:54
,,,,,,,,,,2.45,21:54
,,,,,,,,,,5.89,21:53
,,,,,,,,,,17.51,21:53
,,,,,,,,,,1.31,21:52
,,,,,,,,,,2.30,21:51
,,,,,,,,,,3.42,21:51
,,,,,,,,,,1.76,21:50
,,,,,,,,,,1.35,21:50
,,,,,,,,,,7.51,21:50
,,,,,,,,,,3.13,21:49
,,,,,,,,,,4.14,21:49
,,,,,,,,,,59.47,21:48
,,,,,,,,,,1.19,21:47
,,,,,,,,,,1.07,21:46
,,,,,,,,,,2.24,21:46
,,,,,,,,,,1.18,21:46
,,,,,,,,,,1.06,21:45
,,,,,,,,,,1.40,21:45
,,,,,,,,,,2.05,21:45
,,,,,,,,,,1.10,21:45
,,,,,,,,,,6.15,21:44
,,,,,,,,,,1.47,21:44
,,,,,,,,,,1.19,21:43
,,,,,,,,,,1.17,21:43
,,,,,,,,,,4.85,21:43
,,,,,,,,,,13.54,21:42
,,,,,,,,,,1.62,21:41
,,,,,,,,,,1.18,21:41
,,,,,,,,,,12.80,21:41
,,,,,,,,,,1.19,21:40
,,,,,,,,,,1.68,21:40
,,,,,,,,,,8.94,21:39
,,,,,,,,,,3.66,21:38
,,,,,,,,,,1.99,21:38
,,,,,,,,,,1.25,21:37
,,,,,,,,,,2.66,21:37
,,,,,,,,,,5.21,21:37
,,,,,,,,,,1.66,21:36
,,,,,,,,,,5373.26,21:36
,,,,,,,,,,2.10,21:33
,,,,,,,,,,1.06,21:33
,,,,,,,,,,4.36,21:33
,,,,,,,,,,1.34,21:32
,,,,,,,,,,2.33,21:32
,,,,,,,,,,10.31,21:31
,,,,,,,,,,1.59,21:30
,,,,,,,,,,2.24,21:30
,,,,,,,,,,1.10,21:30
,,,,,,,,,,1.00,21:29
,,,,,,,,,,78.34,21:29
,,,,,,,,,,4.11,21:28
,,,,,,,,,,6.84,21:27
,,,,,,,,,,15.30,21:26
,,,,,,,,,,3.37,21:26
,,,,,,,,,,143.11,21:25
,,,,,,,,,,14.00,21:23
,,,,,,,,,,1.66,21:22
,,,,,,,,,,15.36,21:22
,,,,,,,,,,18.68,21:21
,,,,,,,,,,35.41,21:20
,,,,,,,,,,1.84,21:19
,,,,,,,,,,1.81,21:19
,,,,,,,,,,1.05,21:18
,,,,,,,,,,1.44,21:18
,,,,,,,,,,1.46,21:18
,,,,,,,,,,3.57,21:17
,,,,,,,,,,4.22,21:17
,,,,,,,,,,7.73,21:16
,,,,,,,,,,2.66,21:16
,,,,,,,,,,8.21,21:16
,,,,,,,,,,1.02,21:15
,,,,,,,,,,2.42,21:15
,,,,,,,,,,2.49,21:14
,,,,,,,,,,1.54,21:14
,,,,,,,,,,1.14,21:13
,,,,,,,,,,1.88,21:13
,,,,,,,,,,2.08,21:12
,,,,,,,,,,2.25,21:12
,,,,,,,,,,5.95,21:11
,,,,,,,,,,2.69,21:11
,,,,,,,,,,1.33,21:10
,,,,,,,,,,1.89,21:10
,,,,,,,,,,1.33,21:10
,,,,,,,,,,1.28,21:09
,,,,,,,,,,1.78,21:09
,,,,,,,,,,1.32,21:09
,,,,,,,,,,5.66,21:08
,,,,,,,,,,2.65,21:08
,,,,,,,,,,1.19,21:07
,,,,,,,,,,4.78,21:07
,,,,,,,,,,2.92,21:06
,,,,,,,,,,1.12,21:06
,,,,,,,,,,9.58,21:06
,,,,,,,,,,13.55,21:05
,,,,,,,,,,1.59,21:04
,,,,,,,,,,3.92,21:04
,,,,,,,,,,5.52,21:03
,,,,,,,,,,2.03,21:02
,,,,,,,,,,1.42,21:02
,,,,,,,,,,1.71,21:02
,,,,,,,,,,4.05,21:01
,,,,,,,,,,1.66,21:01
,,,,,,,,,,1.00,21:00
,,,,,,,,,,1.38,21:00
,,,,,,,,,,3.48,21:00
,,,,,,,,,,18.49,20:59
,,,,,,,,,,3.80,20:58
,,,,,,,,,,1.57,20:58
,,,,,,,,,,2.26,20:57
,,,,,,,,,,1.33,20:57
,,,,,,,,,,1.17,20:57
,,,,,,,,,,1.07,20:57
,,,,,,,,,,1.17,20:56
,,,,,,,,,,1.39,20:56
,,,,,,,,,,1.18,20:56
,,,,,,,,,,1.78,20:56
,,,,,,,,,,1.08,20:55
,,,,,,,,,,3.92,20:55
,,,,,,,,,,3.44,20:54
,,,,,,,,,,2.18,20:54
,,,,,,,,,,2.22,20:53
,,,,,,,,,,2.89,20:53
,,,,,,,,,,2.27,20:53
,,,,,,,,,,1.04,20:52
,,,,,,,,,,11.20,20:52
,,,,,,,,,,10.38,20:51
,,,,,,,,,,1.03,20:50
,,,,,,,,,,2.46,20:50
,,,,,,,,,,2.01,20:50
,,,,,,,,,,1.41,20:49
,,,,,,,,,,1.06,20:49
,,,,,,,,,,1.42,20:49
,,,,,,,,,,3.02,20:48
,,,,,,,,,,96.23,20:48
,,,,,,,,,,3.13,20:46
,,,,,,,,,,1.19,20:46
,,,,,,,,,,3.39,20:46
,,,,,,,,,,1.58,20:45
,,,,,,,,,,1.97,20:45
,,,,,,,,,,1.47,20:44
,,,,,,,,,,3.36,20:44
,,,,,,,,,,4.60,20:43
,,,,,,,,,,3.44,20:43
,,,,,,,,,,1.48,20:42
,,,,,,,,,,1.01,20:42
,,,,,,,,,,1.07,20:42
,,,,,,,,,,3.64,20:42
,,,,,,,,,,1.71,20:41
,,,,,,,,,,1.51,20:41
,,,,,,,,,,2.63,20:40
,,,,,,,,,,1.25,20:40
,,,,,,,,,,1.91,20:40
,,,,,,,,,,12.82,20:39
,,,,,,,,,,10.75,20:38
,,,,,,,,,,1.07,20:38
,,,,,,,,,,1.45,20:37
,,,,,,,,,,3.18,20:37
,,,,,,,,,,1.59,20:36
,,,,,,,,,,3.53,20:36
,,,,,,,,,,1.12,20:36
,,,,,,,,,,33.56,20:35
,,,,,,,,,,6.16,20:34
,,,,,,,,,,2.12,20:34
,,,,,,,,,,3.20,20:33
,,,,,,,,,,1.15,20:33
,,,,,,,,,,2.13,20:32
,,,,,,,,,,1.08,20:32
,,,,,,,,,,3.74,20:32
,,,,,,,,,,1.25,20:31
,,,,,,,,,,1.65,20:31
,,,,,,,,,,17.59,20:31
,,,,,,,,,,2.00,20:30
,,,,,,,,,,1.20,20:29
,,,,,,,,,,3.46,20:29
,,,,,,,,,,1.08,20:28
,,,,,,,,,,1.84,20:28
,,,,,,,,,,1.55,20:28
,,,,,,,,,,1.18,20:27
,,,,,,,,,,1.72,20:27
,,,,,,,,,,1.27,20:27
,,,,,,,,,,7.52,20:27
,,,,,,,,,,47.81,20:26
,,,,,,,,,,1.74,20:25
,,,,,,,,,,1.88,20:24
,,,,,,,,,,1.65,20:24
,,,,,,,,,,7.24,20:24
,,,,,,,,,,1.27,20:23
,,,,,,,,,,1.00,20:22
,,,,,,,,,,1.59,20:22
,,,,,,,,,,1.58,20:22
,,,,,,,,,,3.30,20:22
,,,,,,,,,,3.37,20:21
,,,,,,,,,,2.88,20:21
,,,,,,,,,,1.19,20:20
,,,,,,,,,,2.66,20:20
,,,,,,,,,,4.77,20:19
,,,,,,,,,,48.60,20:19
,,,,,,,,,,3.47,20:17
,,,,,,,,,,4.62,20:17
,,,,,,,,,,3.59,20:16
,,,,,,,,,,4.98,20:16
,,,,,,,,,,3.46,20:15
,,,,,,,,,,5.57,20:15
,,,,,,,,,,18.53,20:14
,,,,,,,,,,1.05,20:13
,,,,,,,,,,2.03,20:13
,,,,,,,,,,1.24,20:12
,,,,,,,,,,1.23,20:12
,,,,,,,,,,1.72,20:12
,,,,,,,,,,1.48,20:11
,,,,,,,,,,3.08,20:11
,,,,,,,,,,1.09,20:11
,,,,,,,,,,8.42,20:10
,,,,,,,,,,2.46,20:10
,,,,,,,,,,1.86,20:09
,,,,,,,,,,1.28,20:09
,,,,,,,,,,1.06,20:08
,,,,,,,,,,3.25,20:08
,,,,,,,,,,1.02,20:08
,,,,,,,,,,4.94,20:08
,,,,,,,,,,4.48,20:07
,,,,,,,,,,1.77,20:06
,,,,,,,,,,1.50,20:06
,,,,,,,,,,4.68,20:06
,,,,,,,,,,3.61,20:05
,,,,,,,,,,1.16,20:04
,,,,,,,,,,4.95,20:04
,,,,,,,,,,1.99,20:04
,,,,,,,,,,1.18,20:03
,,,,,,,,,,1.03,20:03
,,,,,,,,,,1.09,20:03
,,,,,,,,,,5.01,20:02
,,,,,,,,,,2.75,20:02
,,,,,,,,,,3.17,20:01
,,,,,,,,,,1.05,20:01
,,,,,,,,,,1.63,20:01
,,,,,,,,,,1.01,20:00
,,,,,,,,,,15.48,20:00
,,,,,,,,,,6.40,19:59
,,,,,,,,,,1.96,19:58
,,,,,,,,,,1.14,19:58
,,,,,,,,,,1.02,19:58
,,,,,,,,,,4.41,19:58
,,,,,,,,,,1.37,19:57
,,,,,,,,,,1.60,19:57
,,,,,,,,,,4.64,19:56
,,,,,,,,,,33.43,19:56
,,,,,,,,,,1.48,19:55
,,,,,,,,,,3.78,19:54
,,,,,,,,,,1.16,19:54
,,,,,,,,,,5.04,19:53
,,,,,,,,,,2.25,19:53
,,,,,,,,,,4.34,19:52
,,,,,,,,,,2.74,19:52
,,,,,,,,,,2.93,19:51
,,,,,,,,,,1.56,19:51
,,,,,,,,,,1.22,19:50
,,,,,,,,,,1.89,19:50
,,,,,,,,,,11.92,19:50
,,,,,,,,,,2.00,19:49
,,,,,,,,,,1.70,19:49
,,,,,,,,,,1.03,19:48
,,,,,,,,,,1.57,19:48
,,,,,,,,,,10.22,19:48
,,,,,,,,,,4.31,19:47
,,,,,,,,,,17.62,19:46
,,,,,,,,,,17.68,19:45
,,,,,,,,,,7.21,19:44
,,,,,,,,,,2.38,19:44
,,,,,,,,,,4.26,19:43
,,,,,,,,,,1.39,19:42
,,,,,,,,,,1.12,19:42
,,,,,,,,,,1.10,19:42
,,,,,,,,,,8.22,19:42
,,,,,,,,,,2.38,19:41
,,,,,,,,,,2.18,19:41
,,,,,,,,,,1.38,19:40
,,,,,,,,,,1.10,19:40
,,,,,,,,,,18.95,19:40
,,,,,,,,,,1.12,19:39
,,,,,,,,,,1.72,19:38
,,,,,,,,,,4.65,19:38
,,,,,,,,,,1.27,19:37
,,,,,,,,,,3.56,19:37
,,,,,,,,,,1.45,19:37
,,,,,,,,,,1.51,19:36
,,,,,,,,,,22.72,19:36
,,,,,,,,,,2.03,19:35
,,,,,,,,,,1.58,19:34
,,,,,,,,,,2.99,19:34
,,,,,,,,,,1.69,19:34
,,,,,,,,,,2.21,19:33
,,,,,,,,,,1.13,19:33
,,,,,,,,,,1.81,19:33
,,,,,,,,,,1.03,19:32
,,,,,,,,,,1.35,19:32
,,,,,,,,,,1.20,19:32
,,,,,,,,,,1.05,19:32
,,,,,,,,,,1.72,19:31
,,,,,,,,,,2.54,19:31
,,,,,,,,,,1.45,19:31
,,,,,,,,,,3.83,19:30
,,,,,,,,,,2.42,19:30
,,,,,,,,,,2.87,19:29
,,,,,,,,,,1.19,19:29
,,,,,,,,,,1.65,19:28
,,,,,,,,,,1.42,19:28
,,,,,,,,,,1.61,19:28
,,,,,,,,,,2.13,19:28
,,,,,,,,,,1.89,19:27
,,,,,,,,,,1.45,19:27
,,,,,,,,,,3.08,19:26
,,,,,,,,,,1.37,19:26
,,,,,,,,,,1.72,19:26
,,,,,,,,,,1.10,19:25
,,,,,,,,,,1.04,19:25
,,,,,,,,,,7.02,19:25
,,,,,,,,,,1.46,19:24
,,,,,,,,,,1.12,19:24
,,,,,,,,,,1.06,19:24
,,,,,,,,,,57.29,19:23
,,,,,,,,,,9.57,19:22
,,,,,,,,,,4.78,19:21
,,,,,,,,,,8.26,19:21
,,,,,,,,,,1.63,19:20
,,,,,,,,,,8.60,19:19
,,,,,,,,,,1.29,19:19
,,,,,,,,,,1.27,19:18
,,,,,,,,,,1.50,19:18
,,,,,,,,,,1.14,19:18
,,,,,,,,,,1.42,19:18
,,,,,,,,,,1.15,19:17
,,,,,,,,,,4.20,19:17
,,,,,,,,,,1.17,19:16
,,,,,,,,,,4.09,19:16
,,,,,,,,,,1.09,19:16
,,,,,,,,,,6.50,19:15
,,,,,,,,,,1.94,19:15
,,,,,,,,,,1.62,19:14
,,,,,,,,,,1.81,19:14
,,,,,,,,,,1.22,19:14
,,,,,,,,,,2.00,19:13
,,,,,,,,,,1.96,19:13
,,,,,,,,,,2.01,19:13
,,,,,,,,,,1.80,19:12
,,,,,,,,,,22.01,19:12
,,,,,,,,,,2.89,19:11
,,,,,,,,,,2.57,19:10
,,,,,,,,,,1.46,19:10
,,,,,,,,,,1.57,19:10
,,,,,,,,,,1.08,19:09
,,,,,,,,,,7.48,19:09
,,,,,,,,,,2.29,19:08
,,,,,,,,,,4.17,19:08
,,,,,,,,,,6.22,19:07
,,,,,,,,,,2.33,19:07
,,,,,,,,,,2.02,19:06
,,,,,,,,,,1.38,19:06
,,,,,,,,,,19.97,19:05
,,,,,,,,,,1.88,19:04
,,,,,,,,,,1.67,19:04
,,,,,,,,,,100.55,19:04
,,,,,,,,,,4.08,19:02
,,,,,,,,,,1.98,19:02
,,,,,,,,,,9.28,19:01
,,,,,,,,,,2.23,19:00
,,,,,,,,,,1.15,19:00
,,,,,,,,,,1.94,19:00
,,,,,,,,,,2.07,18:59
,,,,,,,,,,1.13,18:59
,,,,,,,,,,1.25,18:59
,,,,,,,,,,1.09,18:58
,,,,,,,,,,1.54,18:58
,,,,,,,,,,1.84,18:58
,,,,,,,,,,1.10,18:58
,,,,,,,,,,1.33,18:57
,,,,,,,,,,3.31,18:57
,,,,,,,,,,1.47,18:57
,,,,,,,,,,1.64,18:56
,,,,,,,,,,1.37,18:56
,,,,,,,,,,16.85,18:56
,,,,,,,,,,6.17,18:55
,,,,,,,,,,10.07,18:54
,,,,,,,,,,2.93,18:53
,,,,,,,,,,1.44,18:53
,,,,,,,,,,1.80,18:52
,,,,,,,,,,3.52,18:52
,,,,,,,,,,2.17,18:51
,,,,,,,,,,1.49,18:51
,,,,,,,,,,1.60,18:51
,,,,,,,,,,15.63,18:50
,,,,,,,,,,25.64,18:49
,,,,,,,,,,6.38,18:48
,,,,,,,,,,1.48,18:48
,,,,,,,,,,1.01,18:47
,,,,,,,,,,3.70,18:47
,,,,,,,,,,2.05,18:46
,,,,,,,,,,1.49,18:46
,,,,,,,,,,2.56,18:46
,,,,,,,,,,1.15,18:45
,,,,,,,,,,1.75,18:45
,,,,,,,,,,1.53,18:45
,,,,,,,,,,1.07,18:44
,,,,,,,,,,1.47,18:44
,,,,,,,,,,5.07,18:44
,,,,,,,,,,1.03,18:43
,,,,,,,,,,1.67,18:43
,,,,,,,,,,1.44,18:43
,,,,,,,,,,1.13,18:42
,,,,,,,,,,1.04,18:42
,,,,,,,,,,91.57,18:42
,,,,,,,,,,10097.31,18:40
,,,,,,,,,,1.94,18:38
,,,,,,,,,,2.37,18:37
,,,,,,,,,,1.41,18:37
,,,,,,,,,,2.25,18:37
,,,,,,,,,,1.67,18:36
,,,,,,,,,,1.42,18:36
,,,,,,,,,,4.66,18:36
,,,,,,,,,,2.13,18:35
,,,,,,,,,,1.29,18:34
,,,,,,,,,,5.03,18:34
,,,,,,,,,,1.40,18:34
,,,,,,,,,,1.10,18:33
,,,,,,,,,,4.78,18:33
,,,,,,,,,,1.36,18:32
,,,,,,,,,,1.50,18:32
,,,,,,,,,,6.35,18:32
,,,,,,,,,,33.62,18:31
,,,,,,,,,,1.03,18:30
,,,,,,,,,,7.25,18:30
,,,,,,,,,,1.14,18:29
,,,,,,,,,,4.44,18:29
,,,,,,,,,,1.86,18:28
,,,,,,,,,,1.26,18:28
,,,,,,,,,,12.32,18:27
,,,,,,,,,,1.29,18:27
,,,,,,,,,,120.32,18:26
,,,,,,,,,,2.75,18:25
,,,,,,,,,,2.77,18:24
,,,,,,,,,,1.20,18:24
,,,,,,,,,,1.00,18:24
,,,,,,,,,,1.35,18:23
,,,,,,,,,,1.13,18:23
,,,,,,,,,,2.94,18:23
,,,,,,,,,,2.65,18:22
,,,,,,,,,,2.65,18:22
,,,,,,,,,,13.71,18:21
,,,,,,,,,,1.86,18:20
,,,,,,,,,,8.34,18:20
,,,,,,,,,,2.30,18:19
,,,,,,,,,,2.05,18:19
,,,,,,,,,,1.15,18:19
,,,,,,,,,,1.14,18:18
,,,,,,,,,,5.72,18:18
,,,,,,,,,,1.21,18:17
,,,,,,,,,,3.82,18:17
,,,,,,,,,,1.12,18:17
,,,,,,,,,,1.44,18:16
,,,,,,,,,,3.16,18:16
,,,,,,,,,,1.65,18:16
,,,,,,,,,,2.00,18:15
,,,,,,,,,,1.23,18:15
,,,,,,,,,,1.61,18:14
,,,,,,,,,,4.49,18:14
,,,,,,,,,,1.12,18:14
,,,,,,,,,,2.27,18:13
,,,,,,,,,,1.25,18:13
,,,,,,,,,,17.89,18:13
,,,,,,,,,,1.73,18:12
,,,,,,,,,,7.93,18:11
,,,,,,,,,,6.50,18:11
,,,,,,,,,,3.78,18:10
,,,,,,,,,,1.49,18:09
,,,,,,,,,,2.60,18:09
,,,,,,,,,,1.28,18:08
,,,,,,,,,,3.10,18:08
,,,,,,,,,,1.63,18:08
,,,,,,,,,,1.68,18:07
,,,,,,,,,,2.72,18:07
,,,,,,,,,,1.45,18:07
,,,,,,,,,,4.57,18:06
,,,,,,,,,,1.03,18:06
,,,,,,,,,,1.45,18:05
,,,,,,,,,,1.33,18:05
,,,,,,,,,,1.14,18:05
,,,,,,,,,,9.45,18:05
,,,,,,,,,,1.38,18:04
,,,,,,,,,,1.37,18:03
,,,,,,,,,,1.01,18:03
,,,,,,,,,,3.00,18:03
,,,,,,,,,,1.05,18:02
,,,,,,,,,,1.85,18:02
,,,,,,,,,,35.53,18:02
,,,,,,,,,,1.02,18:01
,,,,,,,,,,7.16,18:00
,,,,,,,,,,1.19,18:00
,,,,,,,,,,1.28,17:59
,,,,,,,,,,1.42,17:59
,,,,,,,,,,1.69,17:59
,,,,,,,,,,2.61,17:59
,,,,,,,,,,1.43,17:58
,,,,,,,,,,1.61,17:58
,,,,,,,,,,6.92,17:57
,,,,,,,,,,3.06,17:57
,,,,,,,,,,8.66,17:56
,,,,,,,,,,2.70,17:55
,,,,,,,,,,12.84,17:55
,,,,,,,,,,1.14,17:54
,,,,,,,,,,1.03,17:54
,,,,,,,,,,2.13,17:54
,,,,,,,,,,1.78,17:53
,,,,,,,,,,3.13,17:53
,,,,,,,,,,1.52,17:52
,,,,,,,,,,1.17,17:52
,,,,,,,,,,3.20,17:52
,,,,,,,,,,10.91,17:51
,,,,,,,,,,1.97,17:50
,,,,,,,,,,29.31,17:50
,,,,,,,,,,1.05,17:49
,,,,,,,,,,1.47,17:49
,,,,,,,,,,3.02,17:48
,,,,,,,,,,2.71,17:48
,,,,,,,,,,6.30,17:47
,,,,,,,,,,1.91,17:47
,,,,,,,,,,3.20,17:46
,,,,,,,,,,1.47,17:46
,,,,,,,,,,3.83,17:45
,,,,,,,,,,2.61,17:45
,,,,,,,,,,2.91,17:44
,,,,,,,,,,1.65,17:44
,,,,,,,,,,2.81,17:44
,,,,,,,,,,1.07,17:43
,,,,,,,,,,2.82,17:43
,,,,,,,,,,2.97,17:42
,,,,,,,,,,1.00,17:42
,,,,,,,,,,3.20,17:42
,,,,,,,,,,1.48,17:41
,,,,,,,,,,1.36,17:41
,,,,,,,,,,1.00,17:41
,,,,,,,,,,2.93,17:40
,,,,,,,,,,1.44,17:40
,,,,,,,,,,1.00,17:40
,,,,,,,,,,2.44,17:39
,,,,,,,,,,1.01,17:39
,,,,,,,,,,1.07,17:39
,,,,,,,,,,1.19,17:38
,,,,,,,,,,2.96,17:38
,,,,,,,,,,3.22,17:38
,,,,,,,,,,5.48,17:37
,,,,,,,,,,1.13,17:37
,,,,,,,,,,2.61,17:36
,,,,,,,,,,11.63,17:36
,,,,,,,,,,2.91,17:35
,,,,,,,,,,2.13,17:34
,,,,,,,,,,1.42,17:34
,,,,,,,,,,4.60,17:34
,,,,,,,,,,1.89,17:33
,,,,,,,,,,1.12,17:33
,,,,,,,,,,2.05,17:32
,,,,,,,,,,2.33,17:32
,,,,,,,,,,2.23,17:32
,,,,,,,,,,38.42,17:31
,,,,,,,,,,31.96,17:30
,,,,,,,,,,1.03,17:29
,,,,,,,,,,8.22,17:29
,,,,,,,,,,1.70,17:28
,,,,,,,,,,6.65,17:28
,,,,,,,,,,6.24,17:27
,,,,,,,,,,2.63,17:26
,,,,,,,,,,5.13,17:26
,,,,,,,,,,1.50,17:25
,,,,,,,,,,2.16,17:25
,,,,,,,,,,5.89,17:24
,,,,,,,,,,2.65,17:24
,,,,,,,,,,70.67,17:23
,,,,,,,,,,1.00,17:22
,,,,,,,,,,1.04,17:21
,,,,,,,,,,1.96,17:21
,,,,,,,,,,3.91,17:21
,,,,,,,,,,2.27,17:20
,,,,,,,,,,12.04,17:20
,,,,,,,,,,3.64,17:19
,,,,,,,,,,33.61,17:18
,,,,,,,,,,17.39,17:17
,,,,,,,,,,3.26,17:16
,,,,,,,,,,4.90,17:16
,,,,,,,,,,1.22,17:15
,,,,,,,,,,1.40,17:15
,,,,,,,,,,18.55,17:15
,,,,,,,,,,1.26,17:14
,,,,,,,,,,1.09,17:13
,,,,,,,,,,23.33,17:13
,,,,,,,,,,4.35,17:12
,,,,,,,,,,1.50,17:11
,,,,,,,,,,2.31,17:11
,,,,,,,,,,19.58,17:11
,,,,,,,,,,1.03,17:10
,,,,,,,,,,47.15,17:09
,,,,,,,,,,9.23,17:08
,,,,,,,,,,7.12,17:07
,,,,,,,,,,2.49,17:07
,,,,,,,,,,1.57,17:06
,,,,,,,,,,2.01,17:06
,,,,,,,,,,4.37,17:05
,,,,,,,,,,1.51,17:05
,,,,,,,,,,1.42,17:05
,,,,,,,,,,8.26,17:04
,,,,,,,,,,1.22,17:03
,,,,,,,,,,1.55,17:03
,,,,,,,,,,1.96,17:03
,,,,,,,,,,1.88,17:02
,,,,,,,,,,1.71,17:02
,,,,,,,,,,1.41,17:02
,,,,,,,,,,2.52,17:01
,,,,,,,,,,1.97,17:01
,,,,,,,,,,1.12,17:01
,,,,,,,,,,3.86,17:00
,,,,,,,,,,1.47,17:00
,,,,,,,,,,1.18,16:59
,,,,,,,,,,7.80,16:59
,,,,,,,,,,38.17,16:58
,,,,,,,,,,1.77,16:57
,,,,,,,,,,1.38,16:57
,,,,,,,,,,4.99,16:57
,,,,,,,,,,4.05,16:56
,,,,,,,,,,8.76,16:55
,,,,,,,,,,1.26,16:55
,,,,,,,,,,1.96,16:54
,,,,,,,,,,1.16,16:54
,,,,,,,,,,1.16,16:54
,,,,,,,,,,1.98,16:53
,,,,,,,,,,1.94,16:53
,,,,,,,,,,5.60,16:53
,,,,,,,,,,1.02,16:52
,,,,,,,,,,19.01,16:52
,,,,,,,,,,3.88,16:52
,,,,,,,,,,8.35,16:51
,,,,,,,,,,2.09,16:50
,,,,,,,,,,37.06,16:50
,,,,,,,,,,2.39,16:49
,,,,,,,,,,4.34,16:48
,,,,,,,,,,1.13,16:48
,,,,,,,,,,1.21,16:47
,,,,,,,,,,1.49,16:46
,,,,,,,,,,1.37,16:46
,,,,,,,,,,1.00,16:46
,,,,,,,,,,1.12,16:45
,,,,,,,,,,1.22,16:45
,,,,,,,,,,1.09,16:45
,,,,,,,,,,1.55,16:45
,,,,,,,,,,1.09,16:44
,,,,,,,,,,4.95,16:44
,,,,,,,,,,1.01,16:44
